idRegister,idUser,responseTime
2967,3534,308
1864,3816,263
2077,3142,309
1603,3940,268
2955,3604,263
1433,3001,267
2923,3842,260
1096,3100,262
2399,3240,260
2997,3237,258
2105,3371,268
2874,3713,265
1209,3240,261
2392,3611,259
1260,3584,266
2181,3933,288
2413,3328,261
2661,3609,301
2818,3787,270
2228,3521,263
1166,3376,271
2917,3100,261
2455,3912,322
2863,3135,265
2323,3596,262
2582,3193,255
2395,3249,265
2518,3513,266
2975,3618,261
1476,3465,274
2117,3326,336
1241,3555,272
1226,3075,258
2753,3017,264
1973,3485,263
1521,3509,268
1322,3690,262
1662,3039,280
1875,3237,260
2727,3534,258
1088,3931,261
1126,3295,267
2566,3006,265
1463,3734,280
1573,3214,259
2728,3095,264
2559,3747,263
2741,3764,260
1065,3185,264
1634,3295,260
