idRegister,idUser,responseTime
1768,3938,272
1083,3309,263
1878,3689,268
2442,3359,263
1938,3591,272
2384,3671,260
1902,3806,265
2822,3129,257
1606,3794,286
2184,3785,262
1792,3064,307
1074,3614,259
2455,3903,259
2372,3908,266
1457,3248,265
2290,3126,265
1262,3873,312
2553,3210,275
2784,3430,268
1956,3359,258
1462,3779,270
2739,3544,262
1819,3888,258
1262,3745,270
2359,3838,262
1394,3311,263
2415,3839,265
1897,3040,262
1292,3203,266
2458,3715,261
1794,3093,258
1626,3306,261
1028,3091,269
1056,3751,259
2347,3351,265
1839,3527,266
1339,3203,310
2137,3865,260
1679,3547,269
2462,3022,260
2216,3183,263
1766,3600,268
1158,3410,261
2565,3827,262
1711,3050,257
2244,3444,286
1464,3869,259
2898,3079,265
1657,3544,260
1518,3645,308
