idRegister,idUser,responseTime
1026,3549,264
1301,3945,266
2142,3811,264
2975,3658,270
1760,3669,260
2951,3068,270
1414,3546,260
1825,3951,297
2790,3572,272
1437,3229,270
2753,3598,261
1892,3079,259
1446,3742,263
1378,3422,257
2417,3242,263
2508,3840,259
1715,3928,266
1990,3968,263
2321,3970,282
2339,3923,258
2226,3057,257
2241,3972,284
1946,3308,294
1561,3543,256
1839,3775,271
2196,3736,261
2654,3909,259
2643,3214,273
2795,3069,262
1364,3574,254
1075,3244,263
1405,3361,269
2466,3759,259
2284,3268,269
2307,3813,275
1218,3924,275
1497,3942,260
1031,3149,260
1196,3400,267
2108,3629,270
1875,3604,259
1623,3062,255
1696,3649,265
2239,3013,258
1320,3143,256
2769,3148,259
2396,3487,260
2189,3836,261
2515,3531,266
2509,3532,269
