idRegister,idUser,responseTime
2013,3831,268
2893,3929,261
2733,3142,262
2732,3302,261
2450,3054,260
2504,3018,262
2977,3562,260
1001,3070,260
1481,3128,267
1485,3149,258
2816,3046,260
1512,3678,263
2634,3447,260
2986,3820,262
1493,3273,285
1886,3237,266
2659,3813,275
2873,3949,263
2350,3142,267
1339,3847,284
1042,3536,260
1429,3298,261
1179,3354,337
2450,3519,258
2994,3733,307
2280,3373,262
1453,3462,295
1512,3502,260
1299,3557,260
2494,3429,266
2446,3174,264
1152,3429,258
1558,3515,261
2343,3543,274
1580,3635,260
1552,3322,263
2017,3336,261
2701,3331,314
2143,3653,271
1878,3444,273
1944,3593,339
2198,3020,264
1288,3282,261
1754,3881,265
1079,3830,260
2628,3001,309
2570,3959,261
2410,3820,262
1919,3308,264
1450,3399,334
