idRegister,idUser,responseTime
1590,3361,264
2174,3108,259
1458,3986,263
2676,3062,260
1968,3089,261
1783,3118,264
2623,3943,263
1990,3408,262
1620,3670,266
2017,3242,264
1949,3832,262
1917,3097,270
1377,3824,262
1529,3320,268
2051,3556,261
2322,3414,270
1968,3334,261
1081,3177,268
2725,3586,262
1613,3934,268
2046,3390,264
1178,3219,264
1917,3722,257
1611,3417,257
2684,3331,333
2486,3563,262
2851,3531,257
2333,3125,265
1494,3990,265
2198,3402,260
1794,3823,300
2126,3474,263
2766,3369,271
2449,3950,258
2199,3811,268
1652,3528,260
2499,3435,296
2447,3328,263
2585,3718,263
2298,3378,338
1633,3508,265
1674,3311,276
2700,3630,265
2573,3804,877
1197,3618,259
1674,3684,264
1678,3928,266
2214,3049,264
1715,3510,270
2896,3791,269
