idRegister,idUser,responseTime
2391,3202,500
2123,4476,347
1983,4680,259
1832,4326,332
1504,3468,298
1228,4356,248
2689,3877,335
2076,3265,360
1194,5728,291
1601,5486,270
2542,3732,273
1211,5305,218
1669,5337,244
1399,5509,301
2581,5391,335
1203,5179,289
1293,3964,414
2141,3230,304
1383,4156,255
1865,5302,295
1746,5270,279
2205,4396,240
1783,3681,316
2533,5693,280
2839,4650,256
2448,5656,240
2514,3996,292
2898,4556,204
1541,5029,287
2069,5018,237
1319,4784,257
1353,4523,240
1322,4237,331
2069,4815,229
2687,5735,255
1630,4565,308
1178,3100,245
2169,5030,247
1521,4568,255
1170,5285,286
2922,5901,261
1999,3924,252
1108,4304,257
1694,4344,279
1780,3079,299
2418,3424,223
2558,4525,336
2505,3361,346
1179,3769,234
2797,4202,232
