idRegister,idUser,responseTime
2228,3284,413
2106,5638,392
2831,5682,263
1517,4388,347
1239,4500,486
2220,4210,532
2145,4751,216
2868,4982,275
1880,5778,292
2398,4693,280
2586,4336,224
2669,5064,201
1732,3238,348
2055,5454,230
2672,5024,256
1416,4132,241
2510,5309,374
1147,4446,217
1913,4140,227
2663,4533,247
2418,3677,226
2812,4145,240
2496,5588,240
1352,5236,203
2951,5785,245
2057,5947,196
2380,3044,206
1476,5839,202
1891,4831,281
1643,4652,261
2449,4707,298
1254,3276,263
1999,4910,212
2740,5924,309
2927,5763,229
2471,3016,283
1123,3384,247
2109,5834,238
1287,4814,301
1627,5565,251
2529,5418,248
2328,4173,285
1724,4687,224
2451,5611,203
2133,5113,258
1110,3400,290
1274,5287,319
2756,3722,243
1052,3128,195
1530,5213,179
