idRegister,idUser,responseTime
1795,5683,507
1644,4748,325
1879,5179,1384
1554,5383,877
1421,3819,921
2363,4863,1114
1721,5873,332
2465,4702,389
1956,3318,836
1092,3739,281
1701,5817,281
1982,3602,284
1080,3795,390
1783,3226,268
1176,3603,859
2192,3350,1111
1145,5541,258
1070,4517,1085
2713,3870,846
2943,4855,793
1316,5925,1081
2155,3717,1039
1430,5049,720
1297,5109,357
2534,5588,928
2864,3956,784
1152,4474,278
2332,4118,1051
1076,3007,273
1326,3561,743
2185,4582,278
2091,4438,1063
1162,3608,262
1590,3601,296
2095,5827,1053
1644,5592,355
1037,4163,344
2232,4733,1097
1311,4964,690
1233,5642,716
2445,4525,976
1446,3158,704
1079,4974,251
2785,4474,248
2457,5538,925
2555,4686,822
1996,5438,270
1056,5174,248
1677,3435,1059
2621,4462,892
