idRegister,idUser,responseTime
2459,5365,428
1836,3072,1070
1424,5347,816
2819,3028,297
1020,4426,887
2429,5178,283
1456,3564,242
2660,5418,917
1016,5516,355
2666,3129,344
1953,5714,854
1840,4428,942
2048,5624,333
1773,5551,1036
1858,3233,475
2694,5849,919
1082,5636,356
2317,5754,1098
1787,5369,316
2669,4788,279
1824,3999,245
1059,3807,320
1787,3106,247
2669,4842,307
2242,4347,260
2954,4015,874
1660,4106,914
1722,5741,977
1206,4245,344
1174,4893,720
1071,3886,303
1723,3473,244
2152,5799,941
2198,5173,863
1164,3092,340
1931,3275,300
1296,4323,758
1940,3455,1060
1433,5942,807
1986,3376,332
2779,4815,802
1340,3962,1022
2862,3215,896
1162,5786,953
2398,3759,321
2821,5244,283
2499,4141,916
2143,3959,355
1903,5949,343
1344,3553,213
