idRegister,idUser,responseTime
2495,3788,349
1581,3895,334
2698,3005,343
1259,3289,333
2165,3069,347
2874,3511,354
1353,3020,405
1878,3781,335
1958,3242,332
2300,3474,332
1033,3123,337
2750,3995,350
2107,3481,333
2252,3322,413
2311,3003,341
1258,3185,340
1029,3399,344
1123,3516,345
1358,3244,344
1260,3018,338
2609,3894,334
2923,3932,355
2297,3216,332
2522,3129,337
1766,3957,334
2071,3684,341
2979,3112,336
2485,3238,695
1561,3691,337
1195,3222,334
2262,3117,332
2677,3769,351
2400,3457,343
2247,3048,334
1520,3406,371
1127,3551,338
2673,3905,345
1842,3316,344
1363,3656,334
2748,3177,342
2598,3908,425
1568,3105,331
1901,3978,343
1362,3484,338
2200,3923,333
1458,3469,330
1423,3327,344
1185,3122,331
1593,3021,415
1890,3693,336
