idRegister,idUser,responseTime
1631,3248,360
2306,3758,341
2894,3674,353
1228,3644,339
1810,3727,357
1383,3240,335
2817,3231,409
2647,3776,409
1045,3409,351
2970,3650,342
2078,3167,359
2947,3846,341
2210,3232,344
2067,3885,341
2073,3242,371
1378,3605,341
1402,3057,367
1036,3074,334
2580,3801,332
1952,3592,341
1751,3782,337
1685,3037,336
1194,3840,358
2424,3205,334
1460,3965,349
1680,3305,333
1483,3416,347
2870,3793,343
2892,3367,428
1118,3397,342
2092,3465,344
2681,3024,344
2274,3057,334
1397,3073,332
2658,3808,341
2249,3602,341
1049,3535,333
1202,3532,344
2219,3797,395
1968,3811,333
2707,3990,334
1489,3904,340
1819,3084,335
2219,3793,334
2312,3964,344
1465,3976,334
1098,3318,360
2988,3664,390
1796,3556,338
2342,3556,342
