idRegister,idUser,responseTime
1318,3815,344
1166,3860,338
2433,3830,357
1291,3133,333
2266,3363,337
1970,3210,374
1870,3195,330
2407,3061,335
1758,3764,332
1155,3742,341
1614,3423,350
2852,3910,333
2253,3169,348
2084,3346,343
2311,3916,337
1790,3939,331
2179,3300,346
2348,3517,343
1054,3527,343
1728,3446,337
1743,3522,338
1184,3096,338
1463,3947,341
2296,3911,343
1910,3064,339
1753,3745,353
2193,3935,370
1429,3233,339
2803,3225,344
1643,3413,344
2993,3331,336
1217,3153,419
1227,3384,347
1492,3158,349
1742,3203,536
2580,3414,338
2314,3351,340
1046,3583,333
2314,3602,400
2166,3916,335
2936,3641,337
2005,3392,343
1286,3445,345
1316,3691,343
2641,3077,337
2011,3233,336
2642,3943,361
2537,3191,333
1316,3403,373
2259,3914,337
