idRegister,idUser,responseTime
1005,3150,389
1780,3728,341
1852,3390,402
2899,3161,335
2646,3724,417
1779,3356,341
1157,3864,353
2264,3361,338
1661,3746,349
2961,3617,336
1732,3663,339
2455,3869,339
2257,3225,351
1555,3996,341
2329,3787,691
1043,3878,335
2563,3243,340
1169,3544,403
1909,3496,342
1087,3014,354
2878,3215,334
1351,3886,398
1653,3893,338
1487,3586,412
1236,3931,373
1182,3554,340
2012,3418,345
1022,3026,371
1331,3110,364
1989,3657,337
1009,3648,348
1409,3300,446
1313,3356,338
2651,3683,336
1227,3315,348
2475,3728,355
2595,3759,337
2566,3056,356
2885,3188,353
2868,3284,338
1834,3346,359
1855,3719,350
2443,3419,362
2039,3278,359
2539,3274,341
1679,3622,335
1041,3062,354
1983,3785,339
2960,3673,377
2621,3130,341
