idRegister,idUser,responseTime
2893,3361,605
2552,3761,404
2889,3060,456
1766,3478,407
2769,3534,400
2948,3932,463
2106,3299,511
2392,3630,418
2884,3680,409
2456,3228,468
1192,3504,482
1156,3671,509
2445,3695,507
1306,3423,422
2909,3106,511
1230,3089,1042
1924,3505,512
2333,3966,422
1495,3297,476
2266,3496,406
1617,3998,343
1730,3006,471
2591,3695,510
2472,3317,514
2106,3075,411
1070,3479,406
1171,3898,512
1048,3245,514
1793,3424,612
2630,3243,406
1985,3489,404
2863,3989,409
1230,3481,409
1986,3392,510
2320,3223,423
2539,3181,406
1568,3502,408
1948,3074,403
1186,3220,406
2844,3129,1209
2722,3269,517
2387,3549,712
1686,3345,513
1643,3658,459
1230,3118,568
1253,3106,409
2706,3796,420
2780,3443,469
1522,3392,510
2457,3114,400
