idRegister,idUser,responseTime
2802,3492,504
1017,3341,408
2085,3562,409
2301,3818,376
1606,3354,430
2315,3771,503
1042,3813,508
1348,3250,473
1269,3892,410
2738,3159,406
2201,3298,412
1633,3509,458
1846,3279,371
1226,3859,413
1915,3817,413
2958,3438,459
2746,3203,413
2385,3882,513
1646,3837,428
1433,3499,701
1004,3825,410
1003,3623,411
2111,3564,381
1229,3232,445
1660,3531,411
2953,3862,411
2827,3499,406
2897,3506,401
1273,3259,475
1535,3397,420
1198,3181,420
1624,3370,494
2727,3954,415
1335,3738,420
1286,3728,420
2535,3376,366
2329,3263,413
2246,3813,410
2630,3496,411
2714,3673,1451
2844,3019,406
2968,3810,515
1305,3980,409
2695,3011,408
1606,3762,510
1817,3197,618
1267,3367,407
1863,3101,454
1732,3202,418
1260,3768,446
