idRegister,idUser,responseTime
1786,3797,369
1362,3902,334
2673,3319,362
2065,3616,344
1352,3906,339
1151,3193,335
2174,3969,339
1087,3236,432
2909,3100,394
1595,3069,369
2842,3388,333
1405,3208,341
1292,3501,348
1965,3361,339
1769,3148,334
2429,3551,340
2524,3492,334
1346,3407,424
2815,3467,331
2787,3101,339
1621,3163,401
2394,3849,333
2026,3076,334
1373,3206,338
2846,3871,361
1417,3923,385
1170,3885,341
2387,3192,340
1395,3802,334
2680,3480,336
1706,3616,400
1253,3207,342
2168,3999,339
1431,3945,335
2009,3897,346
1679,3595,347
1452,3480,334
2449,3323,336
1189,3612,336
2787,3640,357
2847,3491,364
2049,3754,428
1979,3488,337
1115,3227,333
1632,3873,346
1824,3738,340
1497,3705,331
2157,3456,335
2833,3414,338
2930,3790,334
