idRegister,idUser,responseTime
2194,3616,405
2370,3156,451
2426,3633,435
1359,3882,451
1419,3371,311
1890,3624,437
2653,3938,411
1302,3822,514
1088,3693,426
2366,3631,404
1810,3207,443
2874,3212,321
2477,3391,415
1680,3253,350
2139,3039,407
2578,3118,406
1337,3043,411
1218,3291,407
2549,3768,408
1424,3997,514
1337,3999,417
1448,3202,410
1586,3413,366
1962,3584,416
2557,3233,491
2786,3763,415
1225,3337,408
1730,3240,406
1091,3648,410
2068,3433,416
1084,3991,508
2754,3831,380
2381,3083,411
1400,3429,406
2683,3530,417
1078,3739,449
2166,3119,409
2289,3538,309
2806,3003,410
1084,3272,374
1336,3551,409
1129,3652,416
2506,3406,434
2197,3849,409
2178,3257,414
2029,3339,444
2027,3029,302
1786,3546,410
1259,3681,409
2687,3205,403
