idRegister,idUser,responseTime
1612,4280,471
1017,4401,473
1066,5680,402
1440,5983,416
2560,5170,1048
2524,5279,390
2380,3239,986
1097,5325,1009
1652,5486,335
2928,4270,982
1144,5386,1064
2606,5509,339
2646,5480,810
2343,3558,354
2235,4536,721
2360,5793,847
1045,3643,1014
2753,4775,366
1801,3639,348
2050,5245,844
2727,4078,1164
2010,4256,381
1579,3945,315
2412,3607,738
1502,4267,388
2927,4821,884
1743,5176,769
2936,4810,780
2208,5127,860
1272,4195,1019
1601,4443,890
1388,4283,1260
1518,3009,369
2362,5710,959
1186,4777,853
2892,3547,1043
1359,4675,776
1801,4349,413
2915,3164,853
2523,3370,331
2181,4545,342
2209,3912,996
2781,4541,331
1652,4573,338
2493,4095,1054
1980,3266,1049
2943,3923,348
1172,4513,980
1512,4489,344
1716,4683,800
