idRegister,idUser,responseTime
1514,5771,1289
1718,5588,924
1659,3087,885
2777,3931,815
2776,4392,988
1584,4722,795
1511,3733,967
1797,3022,1138
1187,3650,1206
1675,3701,1009
1711,3659,874
2862,3698,821
1414,5331,862
2587,4188,1059
1653,4140,978
2203,3095,1065
1990,3576,939
2643,4534,984
1366,4804,950
1864,5017,1141
1130,4535,780
2827,3314,764
1086,5099,1008
2503,3201,952
1198,5601,917
2127,3695,862
1547,3761,725
1047,5729,951
2789,3629,1098
2178,5327,947
2654,3962,757
1854,4952,1051
1266,4739,795
2170,5010,893
2989,4224,829
1631,4448,1061
2068,5192,984
2223,5672,928
2183,5330,867
1157,5583,854
2390,3941,912
2701,4499,759
2401,3857,948
2286,4040,1041
2595,4161,1200
1480,4257,788
1579,5032,801
2348,4856,981
2782,5567,1040
1650,5366,743
