idRegister,idUser,responseTime
1090,3754,1178
2333,4807,906
1521,3683,419
2742,3289,977
1286,5540,357
2017,4532,790
2206,5847,988
1971,4055,809
1913,3587,810
1910,3644,1078
2129,5450,382
2252,3785,400
2604,5690,1105
2714,5867,780
2834,5051,1017
2943,4626,351
1381,4278,966
1806,5534,293
1788,4488,1176
1766,4721,872
2796,4352,364
2275,4811,371
1310,5406,415
2376,3772,389
1180,4866,869
1159,4913,759
2084,3196,401
1991,3622,1181
2740,5790,807
2010,4885,749
2524,3820,1057
1595,3971,938
2094,4010,1136
2264,3432,369
1981,4005,833
1663,4086,378
1962,4615,340
2779,5524,380
1286,3288,356
1747,5876,435
1519,3794,700
2483,5767,382
1928,5312,1155
1991,3238,346
2090,4865,846
1447,3887,364
2060,4874,1096
2499,3405,1015
2677,5869,1138
2145,3370,1200
