idRegister,idUser,responseTime
2189,3355,460
1360,5214,419
1510,5557,323
2310,5204,358
2033,5247,392
2808,5700,345
2741,4975,318
1637,4932,419
2879,5655,337
2930,3944,356
1046,3363,397
2600,5201,328
2688,3909,364
1009,5804,362
2129,5808,379
1842,4058,383
2222,4784,337
2329,3769,343
2736,5229,328
2589,3698,284
2441,4189,360
1207,4378,394
2004,3952,386
2290,3145,355
1663,3884,437
2629,5498,337
1478,3989,343
2022,4264,294
1618,4243,401
1386,4733,299
1628,4804,315
2534,5357,325
1521,4372,404
2413,4621,369
1618,3343,369
2404,3596,393
1946,4954,384
2396,3932,355
2326,3474,338
1441,5133,356
1341,5128,331
2578,4946,344
1093,5836,358
1178,3437,423
2553,5399,395
2780,3739,335
2415,3401,394
2805,3203,413
1512,5630,396
2016,5668,454
